grid_num,lon,lat,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010
51962,97.25,22.25,2.2708149,2.3218379000000002,2.3680893000000003,2.4194217000000005,2.3216086000000002,2.3673075,2.4136534000000003,2.4576329,2.5053094999999996,2.7402354,2.7882347,2.8423512,2.8912561,2.9420605000000006,2.7354789,4.7435478,6.743837999999999,8.7502649,10.745595499999997,10.6697065,12.329079400000001,14.1862481,15.879963199999999,17.5891644,18.8998359,20.573801600000003,22.720813100000004,24.4121575,26.125858600000004,27.279717600000005,27.5428244,27.8415009,28.100082099999998,28.375593300000006,28.0815801,28.3526685,28.612090099999996,28.875301300000004,29.14932,28.802271900000004
51963,97.25,22.75,3.2558084000000003,3.3289636000000002,3.3952768,3.4688753999999995,3.3286346999999994,3.3941558,3.4606047000000006,3.5236609999999997,3.5920178000000003,3.9551732000000004,4.0244539999999995,4.1025643999999994,4.1731521,4.2464815,3.9483078999999996,6.8466942,9.7338524,12.6298692,15.5098688,12.885390899999999,14.8893512,17.132181699999997,19.1776162,21.241751300000004,22.8246689,24.846259000000003,27.4391295,29.4817059,31.5512826,32.9447462,33.26249040000001,33.6231914,33.9354706,34.2681962,33.9131959,34.2405806,34.55387499999999,34.871746800000004,35.202670600000005,34.7835487
51964,97.25,23.25,1.9879391999999996,2.032606,2.0730958,2.118034,2.0324051,2.0724111,2.1129836,2.1514851000000004,2.1932225,2.4037358,2.4458408000000005,2.493312,2.5362112,2.5807766,2.3995635,4.1610425,5.9156977,7.6757367,9.4260413,11.5908031,13.393426699999997,15.410921100000001,17.2508522,19.1076052,20.5315377,22.350024199999996,24.682396100000002,26.519761300000006,28.3814135,29.6348143,29.9206356,30.2450977,30.526002599999998,30.825298600000004,30.505983099999998,30.8004754,31.082293899999996,31.368230200000006,31.665905799999997,31.2890322
51965,97.25,23.75,0.42082800000000004,0.4302838,0.43885519999999995,0.44836800000000004,0.43024119999999993,0.4387101,0.447299,0.4554494,0.4642846,0.4828125,0.49126970000000003,0.5008045,0.5094215000000001,0.5183727000000001,0.4819743,0.8357836999999999,1.1882224,1.5417425000000002,1.8933073000000005,8.5364476,9.864052099999999,11.349905699999999,12.7049864,14.072456100000004,15.295619199999999,16.6503583,18.387932499999998,19.756736099999994,21.1436324,22.334846899999995,22.550262,22.7947989,23.006508,23.232078499999997,23.2620438,23.4866062,23.701504099999998,23.9195406,24.146532200000006,24.142862000000004
51966,97.25,24.25,3.3083697,3.382705600000001,3.4500897,3.5248765000000004,3.3823716000000004,3.4489506000000003,3.5164721,3.5805464,3.6500067999999994,3.8364648,3.9036662,3.9794322999999996,4.0479014,4.1190299,3.8298058,6.641201199999999,9.441706000000002,12.250803399999997,15.044364600000002,11.5765267,13.376929900000002,15.3919398,17.2296043,19.084069600000003,20.9577601,22.813996900000006,25.194787699999996,27.0702948,28.970594100000003,30.916344400000003,31.2145253,31.553018299999998,31.846070299999997,32.1583094,32.5259364,32.83992849999999,33.140407100000004,33.4452771,33.7626624,34.0952658
51967,97.25,24.75,0.5131231999999999,0.5246528,0.5351036,0.5467031000000001,0.5246008,0.5349271,0.5453995,0.5553373,0.5661105,0.5798889,0.5900464999999999,0.6014985,0.6118479,0.6225989999999999,0.5788822,1.00383,1.4271314,1.8517316999999998,2.2739837,9.945124100000001,11.4918085,13.222856,14.801551100000001,16.394679099999998,18.0043364,19.5989874,21.6442701,23.2554759,24.8879797,26.559382400000008,26.815542100000002,27.106332199999997,27.3580851,27.626321100000002,27.942188800000004,28.211932,28.4700656,28.731970399999998,29.004629800000004,29.2904988
51968,97.25,25.25,6.4842611,6.629956099999999,6.7620257000000015,6.9086045,6.6293011,6.7597931,6.892132500000001,7.017715399999999,7.1538549,7.589603299999999,7.7225462,7.8724327,8.007883900000001,8.148596000000001,7.576429500000001,13.1381579,18.6783415,24.2355237,29.7619704,10.779268999999998,12.4556813,14.3319201,16.0430275,17.7697791,19.514374,21.242769400000004,23.4595919,25.2059309,26.975353700000003,28.787012699999995,29.0646566,29.3798363,29.652704799999995,29.943438599999997,30.285886199999997,30.578254100000002,30.858039099999996,31.141912399999995,31.437440800000005,31.747341699999996
51969,97.25,25.75,0.33172270000000004,0.33917610000000004,0.34593229999999997,0.35343100000000005,0.3391424999999999,0.3458183,0.3525886,0.359013,0.3659777,0.3716155,0.378125,0.3854639999999999,0.3920959,0.3989858,0.37097050000000004,0.6432936,0.9145619,1.1866624,1.4572580000000002,9.982654600000004,11.535175900000002,13.272756100000004,14.8574085,16.456548599999998,18.0722425,19.672909,21.725905699999995,23.343189300000002,24.981849999999994,26.6596171,26.9167429,27.208630399999997,27.4613337,27.7305826,28.047718699999997,28.318480100000002,28.5775886,28.840483300000002,29.1141712,29.4011831
51970,97.25,26.25,0.08873349999999999,0.09072759999999999,0.09253489999999999,0.09454060000000002,0.0907185,0.0925043,0.0943153,0.09603389999999998,0.09789680000000002,0.098539,0.1002652,0.1022115,0.10396989999999996,0.10579729999999998,0.0983683,0.1705789,0.2425095,0.31466089999999997,0.3864133,1.4055049999999998,1.6240917,1.8687336,2.0918445,2.3169947000000004,2.5444946,2.7698614999999993,3.0589147999999997,3.2866213,3.5173379999999996,3.7535464000000003,3.7897485,3.8308448999999998,3.8664242000000004,3.9043332000000004,3.948933,3.9870545,4.023535099999999,4.060548699999999,4.0990825,4.1395028
51971,97.25,26.75,0.0121112,0.0123833,0.012629999999999999,0.012903600000000001,0.012382100000000004,0.012625800000000001,0.012872899999999998,0.013107500000000001,0.013361800000000002,0.0159613,0.016240799999999996,0.016556,0.016841,0.0171367,0.0159333,0.02763,0.039281,0.0509681,0.0625902,0.6619938,0.7649485999999999,0.8801750999999998,0.9852601999999999,1.0913062,1.1984665,1.3046153000000003,1.4407606,1.5480112,1.6566794000000002,1.7679234000000001,1.7849746999999998,1.8043310000000004,1.8210889000000003,1.8389441000000002,1.8599089999999996,1.8778639000000001,1.8950458,1.9124788999999998,1.9306277999999997,1.9496833000000005
51972,97.25,27.25,1.1319833,1.1574176999999999,1.1804736999999998,1.2060624999999998,1.1573034999999998,1.1800838,1.2031868,1.2251105000000002,1.2488769,1.3492313999999999,1.3728651000000003,1.3995109999999997,1.4235908,1.4486056,1.3468893999999998,2.3356179000000004,3.3205166000000004,4.3084370000000005,5.290893600000001,3.9838643999999994,4.6034428,5.2968742,5.9292750000000005,6.567457700000001,7.217262200000001,7.8564981000000005,8.6763749,9.322246699999999,9.976656199999999,10.6568546,10.759637299999998,10.876315500000002,10.977330799999999,11.084959499999997,11.2254152,11.333780600000003,11.4374826,11.542699600000002,11.652236899999998,11.7830717
51973,97.25,27.75,0.1174123,0.1200506,0.12244179999999999,0.12509590000000004,0.12003849999999999,0.1224015,0.1247978,0.12707179999999998,0.1295369,0.1392272,0.14166610000000002,0.14441569999999998,0.1469005,0.14948180000000003,0.1389859,0.24101280000000003,0.3426447,0.44458800000000004,0.5459681999999999,3.0453271,3.5189421,4.0490117,4.532428800000001,5.0202656,5.5189784,6.0077964,6.6347496,7.128642000000001,7.6290635,8.153339,8.2319765,8.321244299999998,8.3985288,8.4808735,8.593821300000002,8.676782600000003,8.756173400000002,8.836724300000002,8.920582699999999,9.0270472
51974,97.25,28.25,0.3855859,0.4075885999999999,0.4295944,0.451603,0.4014727,0.42012629999999995,0.43878449999999997,0.457437,0.4760926000000001,0.4900785,0.5201742999999999,0.5502733,0.5803643,0.6104558999999999,0.5669178,0.6079062,0.6488993000000001,0.6898892999999999,0.7308826999999999,0.46971090000000004,0.5016443,0.5185432,0.5495800000000001,0.5806225,0.6130981000000001,0.6442159000000001,0.7751600999999999,0.8108749000000001,0.8465849000000001,0.8818915,0.9112897,0.9406884999999999,0.9700824000000001,0.9994783,1.0240367000000001,1.053295,1.0825518,1.1118125,1.1410731,1.1598480999999998
51975,97.25,28.75,0.17919129999999994,0.18028929999999999,0.18140509999999999,0.1825121,0.15564579999999997,0.1565919,0.15752599999999997,0.1584683,0.1594044,0.15188530000000003,0.2547668,0.3576452,0.46050840000000004,0.5633762,0.5896831,0.6107661000000001,0.6318454000000001,0.6529263000000001,0.6740053,0.49653379999999997,0.46861519999999995,0.42825840000000004,0.4011362,0.3739978,0.35407599999999995,0.38098389999999993,0.40789319999999996,0.43481030000000004,0.46171290000000004,0.4973694,0.5913629000000001,0.6853516999999999,0.7793402000000001,0.8733378999999999,0.9765043999999999,0.9796212000000001,0.9827277,0.9858490000000001,0.9889629,0.9845802
51976,97.25,29.25,0.23563920000000002,0.23708269999999992,0.2385498,0.24000559999999999,0.20467640000000006,0.20592050000000003,0.20714849999999996,0.20838790000000001,0.20961880000000002,0.1991306,0.3340148,0.4688941999999999,0.6037543000000001,0.7386201,0.7731101,0.8007514,0.8283874000000001,0.8560259,0.8836615999999999,0.47380330000000004,0.44716290000000003,0.4086534,0.3827725999999999,0.3568767,0.33839720000000006,0.3641132,0.38983090000000004,0.41555629999999993,0.4412670999999999,0.47609520000000005,0.5660685999999999,0.6560369999999999,0.7460051,0.8359823,0.9362311,0.9392193999999999,0.9421978000000002,0.9451902000000001,0.9481758999999998,0.9454937
51977,97.25,29.75,0.6629978,0.6670597,0.671188,0.6752843,0.5758809,0.5793813999999998,0.5828368,0.5863237,0.5897867999999999,0.5462994,0.9163431,1.2863742000000002,1.6563528,2.0263459000000004,2.1209669,2.1967982000000004,2.2726157,2.3484396999999997,2.4242561,0.9171710000000001,0.8656012000000001,0.7910558999999999,0.7409572999999999,0.6908283000000001,0.6603098,0.7104893000000001,0.7606721000000001,0.8108698000000001,0.8610393,0.9364252000000001,1.1133925000000002,1.2903504,1.4673074000000002,1.6442824,1.8562135999999998,1.8621381000000001,1.8680432999999999,1.8739765000000002,1.8798958000000001,1.8895676
